Name,ScriptFile,DataFile,Description,Type
TCS-103-dlSectionControlScheduleRequest-OC-InValid-3,TPS-103-dlSectionControlScheduleRequest-OC.xml,TCS-103-dlSectionControlScheduleRequest-OC-InValid-3.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,EC
TCS-103-dlSectionControlScheduleRequest-OC-InValid-4,TPS-103-dlSectionControlScheduleRequest-OC.xml,TCS-103-dlSectionControlScheduleRequest-OC-InValid-4.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,EC
TCS-103-dlSectionControlScheduleRequest-OC-InValid-5,TPS-103-dlSectionControlScheduleRequest-OC.xml,TCS-103-dlSectionControlScheduleRequest-OC-InValid-5.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,EC
TCS-103-dlSectionControlScheduleRequest-OC-InValid-6,TPS-103-dlSectionControlScheduleRequest-OC.xml,TCS-103-dlSectionControlScheduleRequest-OC-InValid-6.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,EC
TCS-103-dlSectionControlScheduleRequest-OC-InValid-7,TPS-103-dlSectionControlScheduleRequest-OC.xml,TCS-103-dlSectionControlScheduleRequest-OC-InValid-7.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,EC
TCS-103-dlSectionControlScheduleRequest-OC-InValid-8,TPS-103-dlSectionControlScheduleRequest-OC.xml,TCS-103-dlSectionControlScheduleRequest-OC-InValid-8.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,EC
TCS-103-dlSectionControlScheduleRequest-EC-Valid,TPS-103-dlSectionControlScheduleRequest-EC.xml,TCS-103-dlSectionControlScheduleRequest-EC-Valid.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for a valid response result.,OC
TCS-103-dlSectionControlScheduleRequest-EC-InValid-1,TPS-103-dlSectionControlScheduleRequest-EC.xml,TCS-103-dlSectionControlScheduleRequest-EC-InValid-1.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,OC
TCS-103-dlSectionControlScheduleRequest-EC-InValid-2,TPS-103-dlSectionControlScheduleRequest-EC.xml,TCS-103-dlSectionControlScheduleRequest-EC-InValid-2.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,OC
TCS-103-dlSectionControlScheduleRequest-EC-InValid-3,TPS-103-dlSectionControlScheduleRequest-EC.xml,TCS-103-dlSectionControlScheduleRequest-EC-InValid-3.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,OC
TCS-103-dlSectionControlScheduleRequest-EC-InValid-4,TPS-103-dlSectionControlScheduleRequest-EC.xml,TCS-103-dlSectionControlScheduleRequest-EC-InValid-4.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,OC
TCS-103-dlSectionControlScheduleRequest-EC-InValid-5,TPS-103-dlSectionControlScheduleRequest-EC.xml,TCS-103-dlSectionControlScheduleRequest-EC-InValid-5.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,OC
TCS-103-dlSectionControlScheduleRequest-EC-InValid-6,TPS-103-dlSectionControlScheduleRequest-EC.xml,TCS-103-dlSectionControlScheduleRequest-EC-InValid-6.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,OC
TCS-103-dlSectionControlScheduleRequest-EC-InValid-7,TPS-103-dlSectionControlScheduleRequest-EC.xml,TCS-103-dlSectionControlScheduleRequest-EC-InValid-7.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,OC
TCS-103-dlSectionControlScheduleRequest-EC-InValid-8,TPS-103-dlSectionControlScheduleRequest-EC.xml,TCS-103-dlSectionControlScheduleRequest-EC-InValid-8.data,This test case is used to verify the SUTs support of the dlSectionControlScheduleRequest dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.10.18 [Need to Share Section Timing Pattern Schedule]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 8 (no valid data available).,OC
