ID,UN ID,User Need,NeedConformance,NeedSupport,Requirement ID,Requirement,RequirementType,Conformance,Support,Other Requirements,ReqFlag,ReqFlagValue,OtherReqParameter,OtherRequirementValues,NeedFlag,NeedFlagValue
2598,2.3.5.9.3,Need to Share Ramp Meter Status,Optional,Yes/No,3.3.5.10.2.5.2.19,Mainline Flow Rate,Response Message,O,Yes / No,,TMDD_N79R895_Mainline_Flow_Rate_Supported,FALSE,TMDD_N79R895_Mainline_Flow_Rate_Parameter,,TMDD_N79_Flag,FALSE
2599,2.3.5.9.3,Need to Share Ramp Meter Status,Optional,Yes/No,3.3.5.10.2.5.2.20,Mainline Vehicle Occupancy,Response Message,O,Yes / No,,TMDD_N79R896_Mainline_Vehicle_Occupancy_Supported,FALSE,TMDD_N79R896_Mainline_Vehicle_Occupancy_Parameter,,TMDD_N79_Flag,FALSE
2600,2.3.5.9.3,Need to Share Ramp Meter Status,Optional,Yes/No,3.3.5.10.2.5.2.21,Mainline Vehicle Speed,Response Message,O,Yes / No,,TMDD_N79R897_Mainline_Vehicle_Speed_Supported,FALSE,TMDD_N79R897_Mainline_Vehicle_Speed_Parameter,,TMDD_N79_Flag,FALSE
2601,2.3.5.9.3,Need to Share Ramp Meter Status,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N79R12_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N79R12_Contents_of_the_Error_Report_Parameter,,TMDD_N79_Flag,FALSE
2602,2.3.5.9.3,Need to Share Ramp Meter Status,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N79R13_Required_Error_Report_Contents_Supported,TRUE,TMDD_N79R13_Required_Error_Report_Contents_Parameter,,TMDD_N79_Flag,FALSE
2603,2.3.5.9.3,Need to Share Ramp Meter Status,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N79R14_Restrictions___Error_Report_Supported,FALSE,TMDD_N79R14_Restrictions___Error_Report_Parameter,,TMDD_N79_Flag,FALSE
2604,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.10.3.1,Send Ramp Meter Response Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N80R898_Send_Ramp_Meter_Response_Upon_Request_Supported,TRUE,TMDD_N80R898_Send_Ramp_Meter_Response_Upon_Request_Parameter,60000,TMDD_N80_Flag,FALSE
2605,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.1,Contents of Device Control Request Header,Request Message,M,Yes,,TMDD_N80R401_Contents_of_Device_Control_Request_Header_Supported,TRUE,TMDD_N80R401_Contents_of_Device_Control_Request_Header_Parameter,,TMDD_N80_Flag,FALSE
2606,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.1.1,Required Device Control Request Header Content,Request Message,M,Yes,,TMDD_N80R402_Required_Device_Control_Request_Header_Content_Supported,TRUE,TMDD_N80R402_Required_Device_Control_Request_Header_Content_Parameter,,TMDD_N80_Flag,FALSE
2607,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.1.2.1,Operator Identifier - Device Control,Request Message,O,Yes / No,,TMDD_N80R403_Operator_Identifier___Device_Control_Supported,FALSE,TMDD_N80R403_Operator_Identifier___Device_Control_Parameter,,TMDD_N80_Flag,FALSE
2608,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.1.2.2,Event Identifier - Device Control,Request Message,O,Yes / No,,TMDD_N80R404_Event_Identifier___Device_Control_Supported,FALSE,TMDD_N80R404_Event_Identifier___Device_Control_Parameter,,TMDD_N80_Flag,FALSE
2609,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.1.2.3,Event Response Plan - Device Control,Request Message,O,Yes / No,,TMDD_N80R405_Event_Response_Plan___Device_Control_Supported,FALSE,TMDD_N80R405_Event_Response_Plan___Device_Control_Parameter,,TMDD_N80_Flag,FALSE
2610,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.1.2.4,Request Priority - Device Control,Request Message,O,Yes / No,,TMDD_N80R406_Request_Priority___Device_Control_Supported,FALSE,TMDD_N80R406_Request_Priority___Device_Control_Parameter,,TMDD_N80_Flag,FALSE
2611,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.1.2.5,Control Request Start Date and Time,Request Message,O,Yes / No,,TMDD_N80R407_Control_Request_Start_Date_and_Time_Supported,FALSE,TMDD_N80R407_Control_Request_Start_Date_and_Time_Parameter,,TMDD_N80_Flag,FALSE
2612,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.1.2.6,Control Request Expiration Date and Time,Request Message,O,Yes / No,,TMDD_N80R408_Control_Request_Expiration_Date_and_Time_Supported,FALSE,TMDD_N80R408_Control_Request_Expiration_Date_and_Time_Parameter,,TMDD_N80_Flag,FALSE
2613,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.1.2.7,Control Request Date and Time Information,Request Message,O,Yes / No,,TMDD_N80R409_Control_Request_Date_and_Time_Information_Supported,FALSE,TMDD_N80R409_Control_Request_Date_and_Time_Information_Parameter,,TMDD_N80_Flag,FALSE
2614,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.10.3.2,Contents of Ramp Meter Control Request,Request Message,M,Yes,,TMDD_N80R899_Contents_of_Ramp_Meter_Control_Request_Supported,TRUE,TMDD_N80R899_Contents_of_Ramp_Meter_Control_Request_Parameter,,TMDD_N80_Flag,FALSE
2615,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.10.3.2.1,Required Ramp Meter Control Request Content,Request Message,M,Yes,,TMDD_N80R900_Required_Ramp_Meter_Control_Request_Content_Supported,TRUE,TMDD_N80R900_Required_Ramp_Meter_Control_Request_Content_Parameter,,TMDD_N80_Flag,FALSE
2616,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.10.3.2.2.1,Requested Plan - Ramp Meter Control,Request Message,O,Yes / No,,TMDD_N80R901_Requested_Plan___Ramp_Meter_Control_Supported,FALSE,TMDD_N80R901_Requested_Plan___Ramp_Meter_Control_Parameter,,TMDD_N80_Flag,FALSE
2617,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.10.3.2.2.2,Requested Rate - Ramp Meter Control,Request Message,O,Yes / No,,TMDD_N80R902_Requested_Rate___Ramp_Meter_Control_Supported,FALSE,TMDD_N80R902_Requested_Rate___Ramp_Meter_Control_Parameter,,TMDD_N80_Flag,FALSE
2618,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.2,Contents of Device Control Request Response,Response Message,M,Yes,,TMDD_N80R410_Contents_of_Device_Control_Request_Response_Supported,TRUE,TMDD_N80R410_Contents_of_Device_Control_Request_Response_Parameter,,TMDD_N80_Flag,FALSE
2619,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.2.1,Required Device Control Response Content,Response Message,M,Yes,,TMDD_N80R411_Required_Device_Control_Response_Content_Supported,TRUE,TMDD_N80R411_Required_Device_Control_Response_Content_Parameter,,TMDD_N80_Flag,FALSE
2620,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.2.2.1,Operator Identifier - Device Control Acknowledge,Response Message,O,Yes / No,,TMDD_N80R412_Operator_Identifier___Device_Control_Acknowledge_Supported,FALSE,TMDD_N80R412_Operator_Identifier___Device_Control_Acknowledge_Parameter,,TMDD_N80_Flag,FALSE
2621,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.2.2.2,Operator Lock Identifier,Response Message,O,Yes / No,,TMDD_N80R413_Operator_Lock_Identifier_Supported,FALSE,TMDD_N80R413_Operator_Lock_Identifier_Parameter,,TMDD_N80_Flag,FALSE
2622,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.1.4.2.2.3,Operator Last Revised Date and Time - Device Control,Response Message,O,Yes / No,,TMDD_N80R414_Operator_Last_Revised_Date_and_Time___Device_Control_Supported,FALSE,TMDD_N80R414_Operator_Last_Revised_Date_and_Time___Device_Control_Parameter,,TMDD_N80_Flag,FALSE
2623,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.5.10.3.3,Contents of Ramp Meter Control Response,Response Message,M,Yes,,TMDD_N80R903_Contents_of_Ramp_Meter_Control_Response_Supported,TRUE,TMDD_N80R903_Contents_of_Ramp_Meter_Control_Response_Parameter,,TMDD_N80_Flag,FALSE
2624,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N80R12_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N80R12_Contents_of_the_Error_Report_Parameter,,TMDD_N80_Flag,FALSE
2625,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N80R13_Required_Error_Report_Contents_Supported,TRUE,TMDD_N80R13_Required_Error_Report_Contents_Parameter,,TMDD_N80_Flag,FALSE
2626,2.3.5.9.4,Need to Control a Remote Ramp Meter Device,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N80R14_Restrictions___Error_Report_Supported,FALSE,TMDD_N80R14_Restrictions___Error_Report_Parameter,,TMDD_N80_Flag,FALSE
2627,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.5.1,Send Device Control Status Upon Request,Dialogs,M,Yes,,TMDD_N81R415_Send_Device_Control_Status_Upon_Request_Supported,TRUE,TMDD_N81R415_Send_Device_Control_Status_Upon_Request_Parameter,,TMDD_N81_Flag,FALSE
2628,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.10.4.1,Request Ramp Meter Control Status,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N81R904_Request_Ramp_Meter_Control_Status_Supported,TRUE,TMDD_N81R904_Request_Ramp_Meter_Control_Status_Parameter,60000,TMDD_N81_Flag,FALSE
2629,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.5.2,Contents of the Device Control Status Request,Request Message,M,Yes,,TMDD_N81R416_Contents_of_the_Device_Control_Status_Request_Supported,TRUE,TMDD_N81R416_Contents_of_the_Device_Control_Status_Request_Parameter,,TMDD_N81_Flag,FALSE
2630,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.5.2.1,Required Device Control Status Request Content,Request Message,M,Yes,,TMDD_N81R417_Required_Device_Control_Status_Request_Content_Supported,TRUE,TMDD_N81R417_Required_Device_Control_Status_Request_Content_Parameter,,TMDD_N81_Flag,FALSE
2631,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.5.2.2.1,Authentication - Device Control Status (ControlStatusAuth),Request Message,O,Yes / No,,TMDD_N81R418_Authentication___Device_Control_Status__ControlStatusAuth__Supported,FALSE,TMDD_N81R418_Authentication___Device_Control_Status__ControlStatusAuth__Parameter,,TMDD_N81_Flag,FALSE
2632,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.5.2.2.1.1,Operator Identifier - Device Control Status,Request Message,ControlStatusAuth:O,Yes / No / NA,,TMDD_N81R419_Operator_Identifier___Device_Control_Status_Supported,FALSE,TMDD_N81R419_Operator_Identifier___Device_Control_Status_Parameter,,TMDD_N81_Flag,FALSE
2633,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.10.4.2,Contents of the Ramp Meter Control Status Request,Request Message,M,Yes,,TMDD_N81R905_Contents_of_the_Ramp_Meter_Control_Status_Request_Supported,TRUE,TMDD_N81R905_Contents_of_the_Ramp_Meter_Control_Status_Request_Parameter,,TMDD_N81_Flag,FALSE
2634,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.4.2,Contents of Device Control Request Response,Response Message,M,Yes,,TMDD_N81R410_Contents_of_Device_Control_Request_Response_Supported,TRUE,TMDD_N81R410_Contents_of_Device_Control_Request_Response_Parameter,,TMDD_N81_Flag,FALSE
2635,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.4.2.1,Required Device Control Response Content,Response Message,M,Yes,,TMDD_N81R411_Required_Device_Control_Response_Content_Supported,TRUE,TMDD_N81R411_Required_Device_Control_Response_Content_Parameter,,TMDD_N81_Flag,FALSE
2636,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.4.2.2.1,Operator Identifier - Device Control Acknowledge,Response Message,O,Yes / No,,TMDD_N81R412_Operator_Identifier___Device_Control_Acknowledge_Supported,FALSE,TMDD_N81R412_Operator_Identifier___Device_Control_Acknowledge_Parameter,,TMDD_N81_Flag,FALSE
2637,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.4.2.2.2,Operator Lock Identifier,Response Message,O,Yes / No,,TMDD_N81R413_Operator_Lock_Identifier_Supported,FALSE,TMDD_N81R413_Operator_Lock_Identifier_Parameter,,TMDD_N81_Flag,FALSE
2638,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.4.2.2.3,Operator Last Revised Date and Time - Device Control,Response Message,O,Yes / No,,TMDD_N81R414_Operator_Last_Revised_Date_and_Time___Device_Control_Supported,FALSE,TMDD_N81R414_Operator_Last_Revised_Date_and_Time___Device_Control_Parameter,,TMDD_N81_Flag,FALSE
2639,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.1.5.3,Contents of Device Control Status Response,Response Message,M,Yes,,TMDD_N81R420_Contents_of_Device_Control_Status_Response_Supported,TRUE,TMDD_N81R420_Contents_of_Device_Control_Status_Response_Parameter,,TMDD_N81_Flag,FALSE
2640,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.5.10.4.3,Contents of the Ramp Meter Control Status Response,Response Message,M,Yes,,TMDD_N81R906_Contents_of_the_Ramp_Meter_Control_Status_Response_Supported,TRUE,TMDD_N81R906_Contents_of_the_Ramp_Meter_Control_Status_Response_Parameter,,TMDD_N81_Flag,FALSE
2641,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N81R12_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N81R12_Contents_of_the_Error_Report_Parameter,,TMDD_N81_Flag,FALSE
2642,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N81R13_Required_Error_Report_Contents_Supported,TRUE,TMDD_N81R13_Required_Error_Report_Contents_Parameter,,TMDD_N81_Flag,FALSE
2643,2.3.5.9.5,Need to Verify Ramp Meter Control Request Status,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N81R14_Restrictions___Error_Report_Supported,FALSE,TMDD_N81R14_Restrictions___Error_Report_Parameter,,TMDD_N81_Flag,FALSE
2644,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.1.6.1,Send Cancel Control Response Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N82R421_Send_Cancel_Control_Response_Upon_Request_Supported,TRUE,TMDD_N82R421_Send_Cancel_Control_Response_Upon_Request_Parameter,60000,TMDD_N82_Flag,FALSE
2645,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.10.5.1,Cancel Control Requests for Remote Ramp Meter,Dialogs,M,Yes,,TMDD_N82R907_Cancel_Control_Requests_for_Remote_Ramp_Meter_Supported,TRUE,TMDD_N82R907_Cancel_Control_Requests_for_Remote_Ramp_Meter_Parameter,,TMDD_N82_Flag,FALSE
2646,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.1.6.2,Contents of Cancel Device Control Request,Request Message,M,Yes,,TMDD_N82R422_Contents_of_Cancel_Device_Control_Request_Supported,TRUE,TMDD_N82R422_Contents_of_Cancel_Device_Control_Request_Parameter,,TMDD_N82_Flag,FALSE
2647,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.1.6.2.1,Required Cancel Device Control Request Content,Request Message,M,Yes,,TMDD_N82R423_Required_Cancel_Device_Control_Request_Content_Supported,TRUE,TMDD_N82R423_Required_Cancel_Device_Control_Request_Content_Parameter,,TMDD_N82_Flag,FALSE
2648,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.1.6.2.2.1,Operator Identifier - Cancel Device Control,Request Message,O,Yes / No,,TMDD_N82R424_Operator_Identifier___Cancel_Device_Control_Supported,FALSE,TMDD_N82R424_Operator_Identifier___Cancel_Device_Control_Parameter,,TMDD_N82_Flag,FALSE
2649,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.10.5.2,Contents of Cancel Ramp Meter Control Request,Request Message,M,Yes,,TMDD_N82R908_Contents_of_Cancel_Ramp_Meter_Control_Request_Supported,TRUE,TMDD_N82R908_Contents_of_Cancel_Ramp_Meter_Control_Request_Parameter,,TMDD_N82_Flag,FALSE
2650,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.1.4.2,Contents of Device Control Request Response,Response Message,M,Yes,,TMDD_N82R410_Contents_of_Device_Control_Request_Response_Supported,TRUE,TMDD_N82R410_Contents_of_Device_Control_Request_Response_Parameter,,TMDD_N82_Flag,FALSE
2651,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.1.4.2.1,Required Device Control Response Content,Response Message,M,Yes,,TMDD_N82R411_Required_Device_Control_Response_Content_Supported,TRUE,TMDD_N82R411_Required_Device_Control_Response_Content_Parameter,,TMDD_N82_Flag,FALSE
2652,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.1.4.2.2.1,Operator Identifier - Device Control Acknowledge,Response Message,O,Yes / No,,TMDD_N82R412_Operator_Identifier___Device_Control_Acknowledge_Supported,FALSE,TMDD_N82R412_Operator_Identifier___Device_Control_Acknowledge_Parameter,,TMDD_N82_Flag,FALSE
2653,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.1.4.2.2.3,Operator Last Revised Date and Time - Device Control,Response Message,O,Yes / No,,TMDD_N82R414_Operator_Last_Revised_Date_and_Time___Device_Control_Supported,FALSE,TMDD_N82R414_Operator_Last_Revised_Date_and_Time___Device_Control_Parameter,,TMDD_N82_Flag,FALSE
2654,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.1.6.3,Contents of Cancel Device Control Request Response,Response Message,M,Yes,,TMDD_N82R425_Contents_of_Cancel_Device_Control_Request_Response_Supported,TRUE,TMDD_N82R425_Contents_of_Cancel_Device_Control_Request_Response_Parameter,,TMDD_N82_Flag,FALSE
2655,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.5.10.5.3,Contents of Cancel Ramp Meter Control Request Response,Response Message,M,Yes,,TMDD_N82R909_Contents_of_Cancel_Ramp_Meter_Control_Request_Response_Supported,TRUE,TMDD_N82R909_Contents_of_Cancel_Ramp_Meter_Control_Request_Response_Parameter,,TMDD_N82_Flag,FALSE
2656,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N82R12_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N82R12_Contents_of_the_Error_Report_Parameter,,TMDD_N82_Flag,FALSE
2657,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N82R13_Required_Error_Report_Contents_Supported,TRUE,TMDD_N82R13_Required_Error_Report_Contents_Parameter,,TMDD_N82_Flag,FALSE
2658,2.3.5.9.6,Need to Cancel Ramp Meter Control Requests,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N82R14_Restrictions___Error_Report_Supported,FALSE,TMDD_N82R14_Restrictions___Error_Report_Parameter,,TMDD_N82_Flag,FALSE
2659,2.3.5.9.7,Need to View Ramp Metering Plan Queue,Optional,Yes/No,3.3.5.10.8.1,Send Ramp Meter Priority Queue Information Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N83R931_Send_Ramp_Meter_Priority_Queue_Information_Upon_Request_Supported,TRUE,TMDD_N83R931_Send_Ramp_Meter_Priority_Queue_Information_Upon_Request_Parameter,60000,TMDD_N83_Flag,FALSE
2660,2.3.5.9.7,Need to View Ramp Metering Plan Queue,Optional,Yes/No,3.3.5.1.7.1,Contents of the Device Priority Queue Request,Request Message,M,Yes,,TMDD_N83R426_Contents_of_the_Device_Priority_Queue_Request_Supported,TRUE,TMDD_N83R426_Contents_of_the_Device_Priority_Queue_Request_Parameter,,TMDD_N83_Flag,FALSE
2661,2.3.5.9.7,Need to View Ramp Metering Plan Queue,Optional,Yes/No,3.3.5.1.7.1.1,Required Device Priority Queue Request Content,Request Message,M,Yes,,TMDD_N83R427_Required_Device_Priority_Queue_Request_Content_Supported,TRUE,TMDD_N83R427_Required_Device_Priority_Queue_Request_Content_Parameter,,TMDD_N83_Flag,FALSE
2662,2.3.5.9.7,Need to View Ramp Metering Plan Queue,Optional,Yes/No,3.3.5.1.7.1.2.1,Authentication - Device Queue (QueueAuth),Request Message,O,Yes / No,,TMDD_N83R428_Authentication___Device_Queue__QueueAuth__Supported,FALSE,TMDD_N83R428_Authentication___Device_Queue__QueueAuth__Parameter,,TMDD_N83_Flag,FALSE
2663,2.3.5.9.7,Need to View Ramp Metering Plan Queue,Optional,Yes/No,3.3.5.1.7.1.2.1.1,Operator Identifier - Device Queue,Request Message,QueueAuth:O,Yes / No / NA,,TMDD_N83R429_Operator_Identifier___Device_Queue_Supported,FALSE,TMDD_N83R429_Operator_Identifier___Device_Queue_Parameter,,TMDD_N83_Flag,FALSE
2664,2.3.5.9.7,Need to View Ramp Metering Plan Queue,Optional,Yes/No,3.3.5.10.8.2,Contents of the Ramp Meter Priority Queue Request,Request Message,M,Yes,,TMDD_N83R932_Contents_of_the_Ramp_Meter_Priority_Queue_Request_Supported,TRUE,TMDD_N83R932_Contents_of_the_Ramp_Meter_Priority_Queue_Request_Parameter,,TMDD_N83_Flag,FALSE
